서비스ID,정류소명,좌표(X),좌표(Y)
4333,다정동커뮤니티센터,127.2488791,36.49433372
4365,단재고등학교,127.5619855,36.56216208
4366,단재고등학교,127.5619056,36.56222076
3519,달계리,127.4262908,36.47441086
2809,당곡,127.3406384,36.56676217
2810,당곡,127.3405484,36.56661825
3332,당산마을,127.3638775,36.60006274
4092,대농공원 다목적회관,127.4348264,36.64235845
2212,대농공원.흥덕보건소임시청사,127.431643,36.64198479
2211,대농공원.흥덕보건소임시청사,127.4316643,36.64179998
2799,대덕구청,127.4178977,36.34656406
1339,대덕구청,127.4186528,36.34610407
2795,대덕산업단지,127.395658,36.43801371
1610,대덕산업단지,127.3964008,36.43768908
1032,대련1리,127.4420819,36.58499925
2379,대련리,127.4541005,36.57589327
3468,대련리,127.4460615,36.58201546
3467,대련리,127.4459607,36.58193684
3465,대련리,127.4495145,36.57912028
3466,대련리,127.4495556,36.57923427
1031,대련리,127.4420864,36.58516119
2129,대산마을,127.4410863,36.60708276
2130,대산마을,127.440886,36.60663802
2442,대성베르힐,127.5905896,36.78954973
2528,대성베르힐1단지,127.5201515,36.61438336
1033,대신아파트,127.3724801,36.6626279
1034,대신아파트,127.3726347,36.66255112
3057,대우이안아파트,127.4200021,36.70728586
3288,대웅제약,127.3128341,36.63419852
3289,대웅제약,127.3127188,36.63401409
1397,대원1차아파트,127.4984268,36.67198556
1398,대원1차아파트,127.4985253,36.67213727
1023,대원2차아파트,127.4940094,36.67301164
1024,대원2차아파트,127.4949205,36.67267435
1035,대원3차아파트,127.5005857,36.66925145
1909,대원모방.한국도자기,127.4422194,36.64394884
2057,대원칸타빌,127.425964,36.61918312
2417,대원칸타빌,127.4261336,36.61914793
3054,대원칸타빌,127.4221042,36.70694501
1036,대원칸타빌2단지아파트,127.4762315,36.609212
1037,대원칸타빌2단지아파트,127.4752647,36.60876079
2580,대원칸타빌더테라스1단지,127.5183546,36.61729958
2710,대원칸타빌더테라스1단지,127.5178912,36.61736693
2618,대원칸타빌더테라스2단지,127.5204011,36.61451068
2802,대전역,127.4314907,36.33337437
1160,대전역,127.4320419,36.33285421
1161,대전역광장,127.4372847,36.33378137
2803,대전역동광장,127.4372174,36.33369601
1489,대창아파트.성모병원,127.4850121,36.67192507
1490,대창아파트.성모병원,127.4860679,36.6721791
1038,대청산기도원앞,127.4400832,36.52459587
1039,대청산기도원앞,127.440133,36.52472577
2790,대평동(지하),127.276393,36.47214973
2419,대평동(지하),127.2762731,36.47215902
2870,대평동(해들마을),127.2762092,36.47222901
2871,대평동(해들마을),127.276362,36.47204842
2403,대한적십자사,127.4086418,36.62376769
2404,대한적십자사,127.4074096,36.62360531
2590,더빈컨벤션,127.3853491,36.63253297
3094,덕고개,127.1917791,36.68049602
3143,덕고개,127.1920221,36.68033793
1017,덕동,127.5014428,36.69049631
4118,덕동,127.5017316,36.6905564
1529,덕벌초등학교,127.480492,36.65590399
1528,덕벌초등학교,127.4801182,36.65658578
2182,덕상2리,127.6088158,36.7611165
1405,덕성초등학교,127.4859574,36.66666991
1408,덕성초등학교,127.4857291,36.66767203
1040,덕수산업,127.4538921,36.65140497
1041,덕수산업,127.4541442,36.65241866
1042,덕암1리,127.5440584,36.6997571
1043,덕암1리,127.5444727,36.69979125
4158,덕암2리,127.5524147,36.69503958
4159,덕암2리,127.5526873,36.69483105
2701,덕암리,127.5505144,36.69649242
2703,덕암리,127.5507711,36.69639661
1262,덕일마이빌,127.5108941,36.61734065
3172,덕촌,127.3646688,36.65907986
3171,덕촌,127.3647122,36.65920997
3139,덕촌1리,127.366848,36.65423347
3136,덕촌1리,127.3667606,36.6542975
3141,덕촌2구,127.362948,36.65207795
3140,덕촌2구,127.3628411,36.65213388
3173,덕촌2구.광단말,127.3617653,36.65919936
3174,덕촌2리,127.3617904,36.65908645
3125,덕촌3리,127.3752512,36.64917207
3126,덕촌3리,127.3767366,36.65022944
2641,덕촌3리,127.3766282,36.65035594
2372,도담동,127.2591869,36.51411517
2236,도담동,127.2589399,36.5146788
2905,도담동(도램마을),127.2594055,36.51403983
2906,도담동(도램마을),127.258722,36.51496275
3164,도람말,127.3662936,36.71054199
3165,도람말,127.3663262,36.71065526
2904,"도램마을8,10단지",127.2599101,36.51219588
2907,"도램마을8,10단지",127.2595547,36.51190603
3446,도램마을9단지,127.2624233,36.50847537
2128,도랫말,127.4487511,36.60783305
2127,도랫말,127.448863,36.60789936
2036,도시농업관,127.4227829,36.61827401
2035,도시농업관,127.422996,36.61780227
1044,도원1구,127.4625149,36.52345161
1045,도원1구,127.4625704,36.5233246
3660,도원1리,127.4632271,36.52839502
3659,도원1리,127.4630633,36.5285466
2423,도원1리,127.5390282,36.71136382
1046,도원1리,127.5391921,36.71131806
3661,도원2리,127.4655193,36.52576141
3662,도원2리,127.4656519,36.52578208
4154,도원4리,127.5392173,36.70788657
3657,도원리,127.4677928,36.533865
3658,도원리,127.4679213,36.53382368
4113,도원리,127.5366735,36.71382794
4112,도원리,127.5365408,36.7139757
1047,도은사,127.381097,36.7539715
1048,도은사,127.381338,36.75406833
1501,도청,127.4907589,36.63417647
1502,도청,127.4904511,36.63497179
2432,도하리,127.4478119,36.76495305
2762,도하리,127.4475998,36.76491878
4287,돌간꽃마을,127.4411688,36.59808503
4288,돌간꽃마을,127.4414653,36.59766715
1390,돌고개,127.5349675,36.61144766
2988,동교리,127.2172712,36.67075158
3213,동교리,127.2171199,36.670673
2585,동남우미린풀하우스아파트,127.5072369,36.6022715
2587,동남우미린풀하우스아파트,127.5071658,36.60207581
2482,동남파라곤아파트,127.5210497,36.6108042
2436,동남파라곤아파트,127.5213126,36.61083909
2758,동남파밀리에아파트,127.5222618,36.60863618
2464,동남파밀리에아파트,127.5220206,36.60851107
2605,동남힐데스하임아파트,127.5177506,36.60554471
2593,동남힐데스하임아파트,127.5186862,36.60588081
2495,동림.금계리,127.3410248,36.68056089
1049,동막,127.3686912,36.59995626
1050,동막1구,127.3770224,36.59189272
2519,동막1구,127.3770984,36.59208354
2518,동막동,127.3795018,36.59233942
1051,동막동,127.3795822,36.59225203
2520,동막동,127.3702412,36.59377788
1052,동막동,127.3699603,36.59402235
1053,동막동,127.3695906,36.59641976
3996,동막동,127.3746791,36.59137609
3997,동막동,127.3748321,36.59124494
3532,동면농협예양지소,127.3216299,36.56800448
3533,동면농협예양지소,127.3217223,36.56807857
1298,동부종점,127.5175327,36.62646088
1848,동부종점,127.517607,36.62628484
2185,동아전기.한국전기공사협회,127.3041515,36.61843536
2187,동아전기.한국전기공사협회,127.3040726,36.61825534
1439,동양일보,127.4931832,36.66552887
1440,동양일보,127.4934389,36.66522477
1218,동주초등학교,127.5105747,36.63122769
1054,동청주세무서.청주우체국,127.5089058,36.66167611
1015,동청주세무서.청주우체국,127.506685,36.66243394
1571,동평3리,127.3185449,36.58657911
2669,동평3리,127.3188651,36.58775368
2886,동평3리,127.3185817,36.58677445
3321,동평리,127.3204646,36.60838323
3641,동화초등학교,127.4933198,36.54730693
3642,동화초등학교,127.4934625,36.54725598
4325,두릉,127.3489286,36.73931466
4326,두릉,127.3467421,36.73955139
3667,두모1리,127.4570204,36.51490021
3664,두모2리,127.4673287,36.51810103
3663,두모2리,127.4670986,36.51833972
3665,두모2리(청남농협),127.4672959,36.51613708
3666,두모2리(청남농협),127.4674186,36.51612308
1055,두모삼거리,127.4657998,36.52348456
2433,두모삼거리,127.4659467,36.52339208
3725,두산1리,127.5418601,36.56216542
3724,두산1리,127.5408616,36.56271589
3726,두산1리,127.5412635,36.56201599
3723,두산2리,127.5326054,36.56217016
3722,두산2리,127.5308795,36.56270061
1756,두지동,127.4688474,36.60014094
1759,두지동,127.468282,36.60131055
1760,두지동입구,127.4667255,36.59914256
1967,두진아파트,127.4275662,36.63664179
1968,두진아파트,127.4266296,36.63669104
1947,두진하트리움아파트,127.4573405,36.6519097
1986,두진하트리움아파트,127.4575594,36.65199096
2330,들정봉,127.3798629,36.65294365
2253,들정봉,127.3797782,36.65300878
1056,듬배,127.4107341,36.53074942
1057,듬배,127.4101657,36.53024692
2895,등곡2리,127.4023559,36.49373013
2472,등곡2리,127.4024596,36.4938718
2891,등곡3리(충광농원),127.3823932,36.51328319
2740,등곡3리(충광농원),127.38246,36.51336023
2892,등곡리,127.385002,36.50750068
2250,등곡리,127.3848717,36.50758805
4025,등곡리(쌍용양회),127.3859963,36.50374191
4026,등곡리(쌍용양회),127.3867135,36.50204768
4284,등곡삼거리,127.3788375,36.51726635
4285,등곡삼거리,127.3784811,36.51803346
3651,등동,127.4658436,36.54427188
3652,등동,127.4659015,36.54417117
3653,등동1구,127.4648808,36.54037092
3654,등동1리(정가울),127.464997,36.54040545
3650,등동2,127.4695636,36.54330669
3647,등동2구,127.475429,36.54489846
3655,등동2리,127.4659341,36.53839367
3656,등동2리,127.4660327,36.53846412
3649,등동2리,127.4696558,36.5434409
3648,등동2리(오방골),127.4755039,36.54478461
1443,럭키아파트,127.4951868,36.66982605
1444,럭키아파트,127.4955991,36.67006214
4060,롯데 쇼핑몰 북문,127.4214812,36.64609203
1259,롯데마트상당점,127.5159189,36.6200416
1258,롯데마트상당점,127.5156256,36.61989894
1058,롯데쇼핑몰,127.4224632,36.64489912
1976,롯데쇼핑몰.지웰시티,127.4227672,36.64405092
3228,롯데캐슬,127.3288883,36.62871449
1059,롯데캐슬더하이스트아파트,127.433935,36.70895869
1060,롯데캐슬더하이스트아파트후문,127.4367684,36.71272096
1061,롯데캐슬더하이스트아파트후문,127.4359886,36.71149246
1062,리버파크자이아파트,127.3894091,36.67554417
1063,리버파크자이아파트,127.3895182,36.67554381
3580,리봄화장품,127.3308944,36.54454934
3581,리봄화장품,127.3306185,36.54531608
1064,린텍코리아,127.4110252,36.70380206
3638,마구리(회차점),127.5557391,36.51422509
3637,마구리(회차점),127.5558469,36.51430629
1065,마동,127.5412927,36.49726052
1066,마동,127.5413,36.497133
1067,마동창작마을,127.5492075,36.49585083
2317,마래마을,127.3984765,36.64566958
2316,마래마을,127.3982982,36.64586753
1445,마로니에공원,127.4959322,36.67162058
4136,마산리,127.5356138,36.72606795
3230,만수공원,127.3311986,36.63071209
3229,만수공원,127.3318883,36.63083598
3206,만수리,127.3354366,36.63301238
3208,만수리,127.3339597,36.63032408
1028,만수리,127.3339061,36.63058635
1068,만수리(한전앞),127.3357509,36.63470702
3900,만수리(한전앞),127.3354222,36.63471605
3205,만수리.궁평3리,127.3351763,36.63287706
3225,만수초등학교,127.3276607,36.62602421
3226,만수초등학교,127.3274127,36.62623472
3518,매봉(매봉리방면),127.4259599,36.4736746
3520,매봉(양지리방면),127.4242535,36.47062165
3521,매봉리,127.4246636,36.47088331
2893,매포역(노호2리),127.3927165,36.49776111
2222,매포역(노호2리),127.3928211,36.49747015
1069,매화공원6지구,127.5535562,36.54887138
1070,매화공원6지구,127.5532725,36.54942239
3828,매화공원후문,127.5467099,36.54306844
3829,매화공원후문,127.5466786,36.54273087
3267,메타바이오메드,127.3258686,36.64353311
1071,명암동,127.524261,36.65427694
1125,명암동,127.523974,36.65430447
1127,명암약수터,127.5273383,36.65487995
2653,명암약수터,127.5273853,36.65479188
1113,명암저수지,127.5127241,36.63962103
1114,명암저수지,127.51308,36.64176361
1112,명암저수지,127.5100179,36.63922588
1134,명암저수지,127.5126626,36.64463778
3552,명학1리,127.3434925,36.53707926
3553,명학1리,127.3434514,36.53725059
3690,명학2리,127.3519478,36.52392261
3691,명학2리,127.3519802,36.5236747
3694,명학2리(용당),127.3540246,36.52025555
3695,명학2리(용당),127.353982,36.52009797
3598,명학2리(황룡사),127.3513974,36.52688677
3620,명학2리(황룡사),127.3515455,36.52691336
3556,명학3리,127.3515832,36.53462708
3557,명학3리,127.3517844,36.53468507
3554,명학리,127.3478276,36.53569695
3555,명학리,127.3484055,36.53570878
3550,명학산업단지,127.3402181,36.53906666
3551,명학산업단지,127.3406644,36.53897527
3578,명학산업단지입구,127.3279194,36.5488335
3579,명학산업단지입구,127.3280985,36.54891862
3282,모과공원,127.3176734,36.63843907
3283,모과공원,127.3186524,36.63792055
2939,모드니에아파트,127.2968464,36.75896414
2940,모드니에아파트,127.2971745,36.75908948
3090,모아미래도.대성베르힐아파트,127.4535198,36.73598918
1072,모아미래도와이드시티아파트,127.4531861,36.73693044
3015,모정1리,127.4689664,36.75117207
3014,모정1리,127.4669799,36.74950156
3013,모정2리,127.4619279,36.74594161
1650,모충교,127.4829677,36.62830688
1649,모충교,127.4828525,36.62819087
1666,모충금호아파트,127.4714802,36.62687639
1653,모충동행정복지센터,127.4761925,36.62870141
1769,모충동행정복지센터,127.4762417,36.6285776
1680,모충주공2단지,127.4710117,36.62685949
1661,모충주공2단지아파트,127.4689336,36.62767182
1655,모충주공아파트,127.4734923,36.62768915
1654,모충주공아파트,127.4739844,36.62776389
1652,모충초등학교.LH트릴로채아파트,127.4782877,36.62895866
1651,모충초등학교.LH트릴로채아파트,127.479057,36.62891372
2078,모태안여성병원,127.445221,36.61661399
2079,모태안여성병원,127.4449186,36.61613883
1376,목련공원,127.5490087,36.64284738
1375,목련공원,127.5488061,36.64264341
2829,목련로.행복주택5단지아파트,127.5224282,36.60596359
2830,목련로.행복주택5단지아파트,127.5225151,36.605596
1073,목령산체육공원,127.4449668,36.73879455
1074,목령산체육공원,127.4447696,36.7389062
3152,몽단이,127.3659672,36.68523174
3153,몽단이,127.3659379,36.68507926
2273,몽단이,127.3646257,36.68476455
2279,몽단이,127.3646963,36.68491302
1075,묘암.마동,127.5262431,36.48078821
1076,묘암.마동,127.5263012,36.48069368
1077,묘암리,127.5362931,36.48538982
1078,묘암리,127.536276,36.48528571
3924,무성2리,127.5771575,36.64036891
1080,무성2리,127.5786233,36.64761884
3925,무성2리 마을입구,127.5772685,36.64042837
1079,무성리 마을입구,127.5785311,36.65083957
1081,무중골,127.6241922,36.67591206
1082,무지개아파트,127.5287467,36.71904559
1083,무지개아파트,127.5290661,36.71946676
4142,묵방,127.522724,36.68940563
4140,묵방,127.5236492,36.69403761
4144,묵방,127.520817,36.686183
4141,묵방1리,127.5228408,36.6893104
4139,묵방리,127.5237231,36.69387212
4143,묵방리,127.5209508,36.68618804
4107,묵방리,127.5229377,36.69642356
4106,묵방리,127.5229514,36.6967493
2654,문곡1리,127.3778572,36.52709329
2364,문곡1리약수터,127.3778683,36.5269854
2306,문곡2리,127.3963071,36.52976483
2460,문곡2리,127.3963354,36.52966427
2536,문곡3리,127.3876251,36.5285049
2480,문곡3리,127.387877,36.52858683
3960,문곡리(만트럭),127.4035495,36.52909399
3961,문곡리(만트럭),127.4034287,36.52895246
4281,문곡리(범벅골),127.3955661,36.52805062
3879,문곡리(호계마을),127.3933038,36.52889842
3880,문곡리(호계마을),127.3932458,36.52902477
2677,문동2리,127.4732468,36.55423651
3478,문동2리,127.4731403,36.55430404
2381,문동리,127.4838064,36.54599375
4274,문동리,127.4838141,36.54587657
1084,문동배수지,127.4687194,36.55439268
1085,문동배수지,127.4687078,36.55424339
3946,문박리,127.6075786,36.63745126
1086,문박리,127.6075524,36.63732712
1087,문박리,127.6040271,36.64488726
1088,문박리,127.606492,36.64049528
1089,문박리,127.6089418,36.63494088
2692,문백어린이집,127.4414754,36.77428465
2280,문백어린이집,127.4412345,36.77427858
1090,문암,127.4490313,36.66991402
1806,문암,127.4489855,36.66973847
1802,문암,127.4545668,36.67367189
1091,문암,127.4546467,36.67383406
1801,문암생태공원,127.4483459,36.67613889
1092,문암생태공원,127.4480212,36.67621148
3619,문의119안전센터,127.4973397,36.51742803
1093,문의대교,127.4791186,36.49672005
3675,문의대교,127.479126,36.49699646
3674,문의대교,127.4793517,36.49687128
3622,문의문화재단지,127.4958254,36.51041903
3621,문의문화재단지,127.4954939,36.51007572
4268,문의문화재단지 종점,127.4945295,36.50984091
4271,문의문화재단지 종점,127.4945694,36.5099624
3616,문의초등학교입구,127.4972655,36.51845961
3615,문의초등학교입구,127.4971295,36.51839878
3618,문의향교,127.4978138,36.51586268
2685,문의향교,127.4978619,36.51596161
4069,문의향교,127.4976737,36.51577315
3844,문주1리,127.5607969,36.577197
3843,문주1리,127.5606448,36.57727312
3846,문주2리.황청리,127.5607218,36.58650181
3845,문주2리.황청리,127.5606325,36.58661205
2858,문주리,127.3104022,36.54699699
2859,문주리,127.3105138,36.54697417
2860,문주리입구,127.3111891,36.54825655
2861,문주리입구,127.3112781,36.54817746
2188,문화의집.진천교육청,127.4398546,36.85448837
1513,문화제조창.시청제2임시청사,127.4884478,36.6551558
1514,문화제조창.시청제2임시청사,127.4886098,36.65556866
2951,문화체육관광부,127.2644426,36.49827659
3451,문화체육관광부,127.2646354,36.49917507
2987,미곡리,127.2195205,36.66415568
3214,미곡리,127.2194847,36.66434723
4008,미동산수목원,127.6634882,36.62588512
2651,미동산수목원,127.663201,36.62584948
1094,미래나노텍,127.4149141,36.69298489
1095,미래나노텍,127.414994,36.69327297
3895,미래지농촌테마공원(한옥마을),127.4044841,36.7322375
3896,미래지농촌테마공원(한옥마을),127.4045058,36.73208875
3854,미륵사입구,127.5740928,36.58815234
1096,미원3리,127.6590481,36.62465263
1097,미원3리,127.6589231,36.62464231
4001,미원5리,127.6511767,36.63196247
4002,미원5리,127.6510751,36.63203552
4007,미원면버스종점,127.657717,36.63731511
1098,미원면행정복지센터,127.6578251,36.63621515
4040,미원면행정복지센터,127.6579718,36.63638104
4066,미원면행정복지센터,127.6577485,36.6357605
4005,미원우체국,127.6540525,36.63298935
3612,미천1리,127.500597,36.52254923
3611,미천1리,127.5003358,36.52253095
3617,미천2리,127.4975127,36.51739564
3614,미천6리,127.4971641,36.52083635
3613,미천6리,127.4970643,36.5208916
1108,미천리,127.5043936,36.52136439
1126,미천리,127.5046895,36.52078466
1737,미평,127.4726419,36.59768156
1758,미평.두지동,127.4680934,36.60141387
1136,미평사거리(궁뜰로),127.4784324,36.60175992
1137,미평사거리(궁뜰로),127.4785557,36.60122094
1757,미평중고자동차매매단지,127.4686829,36.59999975
2807,미호종점,127.364004,36.62460254
2808,미호종점,127.3642655,36.62435167
3137,민석아파트입구,127.1819939,36.68103403
3138,민석아파트입구,127.1813507,36.68109809
2031,바위배기,127.4256074,36.6221105
2032,바위배기,127.4252455,36.62222205
1140,바이오랜드,127.3177701,36.63547327
2181,바이오폴리스A17지구,127.3198731,36.62349913
2183,바이오폴리스A17지구,127.3200013,36.62340417
2759,바이오폴리스B2지구,127.3154826,36.6201451
2768,바이오폴리스B3지구,127.3107954,36.62213315
2767,바이오폴리스B3지구,127.3108972,36.62243026
2751,바이오폴리스B7지구,127.3138687,36.61634881
2753,바이오폴리스B7지구,127.3137743,36.61651577
2747,바이오폴리스B8지구,127.3166957,36.61744523
2749,바이오폴리스B8지구,127.3164922,36.61755841
2193,바이오폴리스C15지구,127.3233028,36.62224406
2195,바이오폴리스C15지구,127.3231664,36.62237058
4098,반곡고등학교,127.3162327,36.49773603
4099,반곡고등학교,127.3160669,36.49745261
3755,반곡동(수루배마을),127.3121789,36.49789314
3756,반곡동(수루배마을),127.3108263,36.49738302
3798,반곡동(수루배마을),127.310986,36.49753354
3799,반곡동(수루배마을),127.3122843,36.49773066
2789,반석역,127.3147511,36.39145908
2527,반석역,127.3154951,36.39143684
1005,반송말,127.4970555,36.67715752
1004,반송말,127.4977961,36.67765293
1414,발산교.장애인스포츠센터,127.4831591,36.68017241
1413,발산교.장애인스포츠센터,127.4828574,36.68012349
1401,밤고개,127.4875399,36.65950982
1402,밤고개,127.4877315,36.65958484
1142,방말,127.3651245,36.7579064
1354,방서중흥S클래스아파트,127.5023151,36.60329946
1353,방서중흥S클래스아파트,127.5025093,36.60360194
1143,방서하트리움아파트,127.5008677,36.59685559
1144,방서하트리움아파트,127.5009023,36.59658736
1507,방아다리,127.4894837,36.64425121
1508,방아다리.수암골,127.4896634,36.64455226
1747,방죽말,127.4852373,36.58574542
1145,방죽말,127.4854918,36.58575061
2072,방죽말,127.4582605,36.62032254
2071,방죽말,127.4587738,36.62020655
1584,백봉아파트,127.4608736,36.64941327
1901,백봉아파트,127.4597098,36.64926063
1146,백운동,127.5244804,36.60891466
1147,백운동,127.5244335,36.6087683
1382,백운마을입구,127.526332,36.60723278
1383,백운마을입구,127.5261043,36.60703554
2915,백자2리,127.2741784,36.71072077
2916,백자2리,127.2740832,36.7106917
2911,백자3리,127.2760061,36.70227301
2912,백자3리,127.2760613,36.70204535
2913,백자4리,127.2738982,36.70509164
2914,백자4리,127.2736636,36.70518455
4073,백현1리,127.3694741,36.72238947
4074,백현1리,127.3697294,36.72251033
4077,백현2리,127.3586469,36.7205843
4078,백현2리,127.3584839,36.72044963
4075,백현리,127.3653222,36.71964036
4076,백현리,127.3653214,36.71948266
3438,번암리,127.298404,36.58826624
2961,번암삼거리,127.2941599,36.58368998
3440,번암삼거리,127.294116,36.58390186
2962,번암아파트,127.2972166,36.58677782
3439,번암아파트,127.2958826,36.58566823
4334,번암아파트후문,127.2923731,36.58767517
4376,번암아파트후문,127.2920115,36.58809283
4377,번암안동네,127.2925297,36.58475959
4317,번천,127.3716477,36.73336756
1148,벌독정이,127.4375774,36.67104026
2957,"범지기3,9단지(청소년센터)",127.2445482,36.51901404
3443,"범지기3,9단지(청소년센터)",127.2445784,36.51885403
4378,범지기마을10단지,127.2524849,36.51864606
4379,범지기마을10단지,127.2521835,36.51863318
2956,범지기마을10단지북측,127.2494336,36.51932384
3444,범지기마을10단지북측,127.2493773,36.51915048
4380,범지기마을8.12단지,127.2504228,36.51274334
1712,법원.검찰청,127.4673194,36.61541141
1711,법원.검찰청,127.4670816,36.61516295
3792,법원.검찰청.경찰청,127.3017455,36.4870498
3793,법원.검찰청.경찰청,127.3014488,36.48680047
1709,법원.검찰청동문,127.4688095,36.61351689
1710,법원.검찰청동문,127.4690556,36.61441833
1149,베틀어린이공원,127.3908073,36.67826774
1150,베틀어린이공원,127.3902374,36.67839802
3031,벤처프라자,127.4292181,36.70597867
3030,벤처프라자,127.430975,36.70713952
2025,벽산아파트,127.4320129,36.63221116
3815,병암1리,127.5791643,36.58004891
3812,병암2리,127.5753381,36.57718118
3813,병암2리,127.575824,36.57760753
3811,병암2리.시동리,127.5713503,36.57527108
3810,병암2리.시동리,127.5714269,36.57537415
3816,병암3리,127.5848826,36.58238964
3818,병암3리,127.5868642,36.58344991
2628,병천3리,127.2999865,36.76224478
2440,병천3리,127.3006818,36.76221688
2624,병천농협,127.2977429,36.76300337
2941,병천시장,127.2988884,36.76136951
2942,병천시장,127.2989438,36.76121168
2630,병천우체국,127.2976778,36.76289959
2944,병천중고등학교,127.3114963,36.76415316
2945,병천중고등학교,127.3123492,36.76455868
3294,보건의료행정타운,127.3286238,36.63748806
3295,보건의료행정타운,127.3285976,36.63772007
3279,보건의료행정타운동문,127.3339915,36.63872786
3278,보건의료행정타운동문,127.3343209,36.6386188
3265,보건의료행정타운서문,127.3250113,36.64042204
3264,보건의료행정타운서문,127.324687,36.64042067
3783,보덕2리마을회관,127.2573219,36.64403657
2868,보람동(호려울마을),127.281597,36.47569715
2869,보람동(호려울마을),127.2805811,36.47478712
2791,보람동.대평동,127.2808862,36.4750635
2410,보람동.대평동,127.2814122,36.47548806
4209,보람동산,127.54833,36.74982071
1297,보살사,127.5357834,36.62718672
2687,보살사,127.5356209,36.62713563
1268,보살사입구,127.5138842,36.61653459
1269,보살사입구,127.5134918,36.61658326
1538,보성아파트,127.4764245,36.65823019
1539,보성아파트,127.4762358,36.65785772
2040,복대가경시장,127.4408081,36.62991176
2039,복대가경시장,127.4409752,36.63023335
2042,복대삼일아파트,127.4413103,36.62657318
2041,복대삼일아파트,127.4414916,36.62661216
2370,복지회관,127.3697859,36.52720965
2728,복지회관/부강버스종점,127.3697514,36.52699349
1152,복지회관입구,127.3771056,36.66282155
2467,복현1리,127.4493005,36.74837791
2471,복현2리,127.4220652,36.7545286
3082,복현2리,127.4266031,36.74992575
3083,복현2리,127.4262787,36.74997084
3024,복현3리,127.4522839,36.74799259
3025,복현3리,127.4521873,36.74791193
2465,복현리,127.4492661,36.74824287
2469,복현리,127.4321757,36.74821831
3023,복현리,127.4552726,36.74354245
3777,봉대리,127.2652789,36.68333545
3778,봉대리,127.2651223,36.68333805
3775,봉대리(평말),127.2631144,36.68099056
3776,봉대리(평말),127.2629515,36.68078817
1589,봉명1동행정복지센터,127.4607194,36.64036018
1935,봉명1동행정복지센터,127.4595152,36.63888422
1950,봉명고등학교후문,127.4566499,36.65589092
1951,봉명고등학교후문,127.4568496,36.65569838
1586,봉명사거리,127.4631641,36.64428793
1585,봉명사거리,127.4633917,36.6441801
1946,봉명아이파크아파트,127.4575825,36.65011716
1602,봉명우체국,127.4609651,36.64323389
1601,봉명우체국,127.4603226,36.64301479
1154,봉명종점,127.4573427,36.65811145
1153,봉명종점,127.4570837,36.65781281
1904,봉명주공아파트,127.4550341,36.64346003
3322,봉산1리,127.3155966,36.60696566
3324,봉산3리,127.3071803,36.60416258
3320,봉산리,127.3204069,36.60862444
2958,봉암리,127.2851263,36.5617916
3442,봉암리,127.2843515,36.56143525
2234,봉옥,127.4346035,36.78342539
2498,봉옥,127.4349267,36.7842425
2563,봉점마을,127.3978201,36.67903301
2281,봉점마을,127.3975956,36.67888507
1939,봉정사거리,127.4537139,36.64212337
1939,봉정사거리,127.4536112,36.64117326
2786,부강2리,127.3662791,36.52941477
2787,부강2리,127.365939,36.52950593
2446,부강3리,127.368073,36.52789665
2700,부강4리,127.3703814,36.52823393
2352,부강6리,127.3701902,36.52810205
4238,부강9리,127.3683576,36.51914428
4239,부강9리,127.3682173,36.51900053
2571,부강리,127.3607852,36.53295951
2887,부강리,127.359705,36.53299206
2889,부강면생활체육관,127.3737824,36.52761398
2890,부강면생활체육관,127.3742775,36.52667073
2785,부강버스종점,127.3695611,36.5268972
4235,부강산업단지,127.3649192,36.49840358
4234,부강산업단지입구,127.3616665,36.50098628
4233,부강산업단지입구,127.3622587,36.50052039
2526,부강삼거리,127.3722113,36.52778543
2532,부강삼거리,127.3720894,36.52792853
4295,부강생활체육공원,127.3680776,36.51365264
4296,부강생활체육공원,127.3682278,36.51356206
2831,부강성당,127.3695669,36.53103796
2832,부강성당,127.3700866,36.53113773
2533,부강역,127.3650629,36.53196424
2888,부강역,127.3648835,36.53181836
2788,부강초등학교,127.3671872,36.52782145
2714,부강초등학교,127.3673838,36.52791764
4291,부강파출소,127.3651883,36.5313308
4292,부강파출소,127.3649425,36.53129551
2303,부모산.연화사입구,127.4223934,36.639166
1972,부모산.연화사입구,127.4226658,36.63936011
1260,부영2단지,127.5135672,36.61927109
1261,부영2단지아파트,127.513478,36.61944453
1263,부영6단지아파트,127.5095371,36.61655588
1236,부영7단지,127.5075447,36.62864934
4053,부영사랑으로 5단지,127.4469433,36.73581625
4054,부영사랑으로 5단지,127.4467331,36.73528313
3088,부영사랑으로.대성베르힐아파트,127.451269,36.73370225
3089,부영사랑으로6단지아파트,127.4510149,36.73377981
1155,부영사랑으로아파트,127.4740869,36.60762104
1156,부영사랑으로아파트,127.4733225,36.60736951
1157,부영아파트.대원아파트,127.4519959,36.7378089
3424,부용외천1리.외천초교,127.430247,36.54158914
3426,부용외천2리,127.4265438,36.53378451
3427,부용외천2리.창말,127.4265207,36.53216942
3425,부용외천2리.황뜸,127.4267168,36.5348604
3423,부용외천3리.양지말,127.4299957,36.54190142
3428,부용외천리,127.4276591,36.53131239
2843,북부공영차고지,127.4800198,36.68971921
2844,북부공영차고지,127.4802714,36.68968215
1027,북부권환승센터,127.478769,36.69099482
1520,북부시장,127.4867011,36.64912942
1521,북부시장,127.486424,36.64918948
1532,북부시장,127.4849404,36.64900856
1533,북부시장,127.4846866,36.64912615
2447,북이게이트볼장,127.553763,36.76323393
